# id,name,mesonet,lat,lon,elevation,agl,cit,state,country,active
MLKH1,MOLOKAI 1                        HI US,RAWS,21.114999771118164,-156.94749450683594,833.0,-9999.0,null,null,null,true
TWARD,Warden Interchange               WA US WA DOT,utmesnet,47.084999084472656,-119.00599670410156,346.8999938964844,-9999.0,null,null,null,true
AS752,N1HOS Bellows Falls               VT US,APRSWXNET,43.127498626708984,-72.4520034790039,137.1999969482422,-9999.0,null,null,null,true
AS753,KI7ZC Sequin                      WA US,APRSWXNET,48.03499984741211,-123.18599700927734,450.0,-9999.0,null,null,null,true
AS756,G3YJQ Plymouth Devon                 UK,APRSWXNET,50.40705871582031,-4.189939975738525,62.0,-9999.0,null,null,null,true
AS757,G4ZJH Beaminster                     UK,APRSWXNET,52.220829010009766,1.4888299703598022,100.0,-9999.0,null,null,null,true
AR426,K4BS Dahlonega                    GA US,APRSWXNET,34.55699920654297,-84.29216766357422,554.5,-9999.0,null,null,null,true
AS754,7N4TWL-12 Tokyo                      JP,APRSWXNET,35.58266830444336,139.67233276367188,12.0,-9999.0,null,null,null,true
AGUU1,AGUA CANYON                      UT US SNOTEL,utmesnet,37.52000045776367,-112.2699966430664,2712.699951171875,-9999.0,null,null,null,true
AS755,KD0AYE Hiawatha                   KS US,APRSWXNET,39.86579895019531,-95.52738952636719,331.0,-9999.0,null,null,null,true
PKFO3,BUCKEYE                          OR US,RAWS,43.03609848022461,-122.6552963256836,998.2000122070312,-9999.0,null,null,null,true
C6752,CW6752 Fremont                    OH US,APRSWXNET,41.29999923706055,-83.0999984741211,189.89999389648438,-9999.0,null,null,null,true
C6751,CW6751 Vrhnika                       SL,APRSWXNET,45.97616958618164,14.27750015258789,331.0,-9999.0,null,null,null,true
C6754,CW6754 Keene                      CA US,APRSWXNET,35.24800109863281,-118.61116790771484,877.0,-9999.0,null,null,null,true
OSCM8,OSCAR                            MT US,RAWS,47.32830047607422,-108.92500305175781,1086.5999755859375,-9999.0,null,null,null,true
C6753,CW6753 Murrieta                   CA US,APRSWXNET,33.55099868774414,-117.21482849121094,333.79998779296875,-9999.0,null,null,null,true
C5425,CW5425 Tenafly                    NJ US,APRSWXNET,40.914669036865234,-73.97750091552734,24.799999237060547,-9999.0,null,null,null,true
CEN,CENTERVILLE                      UT US UTAH DOT,utmesnet,40.95000076293945,-111.89099884033203,1286.300048828125,-9999.0,null,null,null,true
C6758,CW6758 Castle Rock                WA US,APRSWXNET,46.29999923706055,-122.9000015258789,76.19999694824219,-9999.0,null,null,null,true
C5427,CW5427 Hermosa                    SD US,APRSWXNET,43.749168395996094,-103.24382781982422,1095.800048828125,-9999.0,null,null,null,true
TXTY,Tyler, TX,gpsmet,32.24959945678711,-95.39399719238281,146.4219970703125,-9999.0,null,null,null,true
C5426,CW5426 Montague                   MI US,APRSWXNET,43.421669006347656,-86.35832977294922,209.0,-9999.0,null,null,null,true
AR418,AJ5C Harrison                     AR US,APRSWXNET,36.2628288269043,-93.14600372314453,390.0,-9999.0,null,null,null,true
AS749,K4OZS-11 Ocala                    FL US,APRSWXNET,29.16183090209961,-82.18000030517578,22.0,-9999.0,null,null,null,true
C5430,CW5430 North Hills                PA US,APRSWXNET,40.1162109375,-75.16532897949219,87.0,-9999.0,null,null,null,true
TWAST,Waste-Energy Plant               WA US WA DOT,utmesnet,47.626800537109375,-117.5072021484375,0.0,-9999.0,null,null,null,true
AS741,AD7CQ Kennewick                   WA US,APRSWXNET,46.217498779296875,-119.23750305175781,153.0,-9999.0,null,null,null,true
AR410,WB3W-11 Schnecksville             PA US,APRSWXNET,40.679168701171875,-75.60549926757812,211.0,-9999.0,null,null,null,true
AS742,AE4BP-4 Columbia                  SC US,APRSWXNET,34.149391174316406,-80.91629791259766,108.0,-9999.0,null,null,null,true
AS740,AB4GS Murrayville                 GA US,APRSWXNET,34.45582962036133,-83.86183166503906,333.0,-9999.0,null,null,null,true
AS745,N9IVQ-13 Valparaiso               IN US,APRSWXNET,41.473331451416016,-87.04866790771484,241.0,-9999.0,null,null,null,true
AS746,KB2TYG Nett Lake                  MN US,APRSWXNET,48.08449935913086,-93.23367309570312,0.0,-9999.0,null,null,null,true
AR415,K1HU Wellesley                    MA US,APRSWXNET,42.31050109863281,-71.24749755859375,50.0,-9999.0,null,null,null,true
AR412,KL1SF-7 Healy                     AK US,APRSWXNET,63.8745002746582,-148.99583435058594,420.6000061035156,-9999.0,null,null,null,true
ALCA2,Alaska Hwy @ Canadian Border MP 1221.8,akdotroad,62.620540618896484,-141.00750732421875,602.0,-9999.0,null,null,null,true
AS743,CT2JAY-11 Buarcos                    PT,APRSWXNET,40.341331481933594,-8.588330268859863,25.0,-9999.0,null,null,null,true
OVLW1,OROVILLE                         WA US,RAWS,48.96310043334961,-119.49169921875,414.5,-9999.0,null,null,null,true
AR413,W5JWW Sumner                      MS US,APRSWXNET,33.971168518066406,-90.36699676513672,46.29999923706055,-9999.0,null,null,null,true
FERI1,FENN                             ID US,RAWS,46.099998474121094,-115.53469848632812,463.29998779296875,-9999.0,null,null,null,true
C6727,CW6727 Gore                       VA US,APRSWXNET,39.274169921875,-78.29633331298828,267.0,-9999.0,null,null,null,true
C6726,CW6726 Winchester                    UK,APRSWXNET,51.06972885131836,-1.3399499654769897,84.0,-9999.0,null,null,null,true
MRLV1,MARLBORO                         VT US,RAWS,42.837799072265625,-72.73500061035156,513.9000244140625,-9999.0,null,null,null,true
SDSF,Sioux Falls, SD,gpsmet,43.73379898071289,-96.62200164794922,485.8384094238281,-9999.0,null,null,null,true
C6729,CW6729 Chestertown                NY US,APRSWXNET,43.653831481933594,-73.80082702636719,840.0,-9999.0,null,null,null,true
C6728,CW6728 Frazier Park               CA US,APRSWXNET,34.836830139160156,-119.07599639892578,1760.0,-9999.0,null,null,null,true
HHMC1,HIGHLAND MEADOW NEAR KIT CARSON  CA US CNRFC,utmesnet,38.625,-120.13333129882812,2377.39990234375,-9999.0,null,null,null,true
AR450,WB0RXX Montevideo                 MN US,APRSWXNET,44.9398307800293,-95.71566772460938,312.20001220703125,-9999.0,null,null,null,true
BCTA2,BIRCH CREEK ABOVE TWELVEMILE CREEK NEARUSGS,HADS,65.39250183105469,-145.71249389648438,604.010986328125,-9999.0,null,null,null,true
AS782,KB7HFS Tulalip                    WA US,APRSWXNET,48.0407600402832,-122.25346374511719,64.5999984741211,-9999.0,null,null,null,true
AS780,VE2DX Laval                       PQ CA,APRSWXNET,45.52050018310547,-73.80082702636719,30.0,-9999.0,null,null,null,true
RYCI1,REYNOLDS CREEK                   ID US SCAN,utmesnet,43.06999969482422,-116.75,1706.9000244140625,-9999.0,null,null,null,true
RDX02,Radiometrics Corporation, Boulder, CO  RDX,RDMTR,40.025821685791016,-105.24549865722656,1592.333984375,-9999.0,null,null,null,true
CFO,CEDAR FORT                       UT US TOOELE,utmesnet,40.309165954589844,-112.101318359375,1585.0,-9999.0,null,null,null,true
C6725,CW6725 Waterloo                      CA,APRSWXNET,43.512081146240234,-80.51605224609375,345.0,-9999.0,null,null,null,true
B2119,Missao Icana,PCDINPE,1.0700000524520874,-67.5,84.0,-9999.0,null,null,null,true
B2118,Porto Seguro,PCDINPE,-1.8200000524520874,-66.5,65.0,-9999.0,null,null,null,true
AR449,N4ZOI Cheraw                      SC US,APRSWXNET,34.70417022705078,-79.89949798583984,45.70000076293945,-9999.0,null,null,null,true
LMCN2,LAMANCE CREEK                    NV US SNOTEL,utmesnet,41.52000045776367,-117.62999725341797,1828.800048828125,-9999.0,null,null,null,true
LTHC1,LOST HORSE                       CA US,RAWS,34.017799377441406,-116.18779754638672,1280.199951171875,-9999.0,null,null,null,true
AS774,K4TQL Cartersville                GA US,APRSWXNET,34.18267059326172,-84.77667236328125,280.0,-9999.0,null,null,null,true
AS775,KP4LA Trujillo Alto               PR US,APRSWXNET,18.35869026184082,-66.02777862548828,82.0,-9999.0,null,null,null,true
B2110,Seringal Fortaleza,PCDINPE,-7.679999828338623,-66.9000015258789,110.0,-9999.0,null,null,null,true
AS772,KC0NWS Kansas City                MO US,APRSWXNET,39.27750015258789,-94.66349792480469,320.0,-9999.0,null,null,null,true
AS773,KC7MGR High Camp                  ID US,APRSWXNET,45.863670349121094,-116.12283325195312,1862.300048828125,-9999.0,null,null,null,true
B2112,Labrea,PCDINPE,-7.25,-64.80000305175781,67.0,-9999.0,null,null,null,true
B2115,Conceicao,PCDINPE,-6.53000020980835,-64.30000305175781,62.0,-9999.0,null,null,null,true
AS778,W3HOA-2 Berwyn                    PA US,APRSWXNET,40.011070251464844,-75.44222259521484,137.1999969482422,-9999.0,null,null,null,true
AS779,KB0JUL Dallas Center              IA US,APRSWXNET,41.688331604003906,-93.96717071533203,335.0,-9999.0,null,null,null,true
AS776,KK6KU Rosamond                    CA US,APRSWXNET,34.86867141723633,-118.20916748046875,737.0,-9999.0,null,null,null,true
B2117,Manacapuru,PCDINPE,-3.309999942779541,-60.599998474121094,18.0,-9999.0,null,null,null,true
AR445,N4XI-9 Henderson                  KY US,APRSWXNET,37.88800048828125,-87.54367065429688,122.0,-9999.0,null,null,null,true
AR446,N4XI-3 Evansville                 IN US,APRSWXNET,38.03200149536133,-87.5790023803711,118.0,-9999.0,null,null,null,true
AS777,K2YYD Syosset                     NY US,APRSWXNET,40.788970947265625,-73.50640106201172,58.0,-9999.0,null,null,null,true
C6738,CW6738 South Whitley              IN US,APRSWXNET,41.02859878540039,-85.55580139160156,278.0,-9999.0,null,null,null,true
C5406,CW5406 Purcellville               VA US,APRSWXNET,39.15782928466797,-77.69917297363281,161.5,-9999.0,null,null,null,true
C6739,CW6739 Butte (Palmer)             AK US,APRSWXNET,61.533321380615234,-148.9947052001953,27.0,-9999.0,null,null,null,true
AS770,G7NPW Chaddesden; Derby              UK,APRSWXNET,52.93532943725586,-1.4364999532699585,63.0,-9999.0,null,null,null,true
QSHA3,STRAY HORSE                      AZ US,RAWS,33.55220031738281,-109.31639862060547,2418.60009765625,-9999.0,null,null,null,true
AS771,KC2QPO Middletown                 NJ US,APRSWXNET,40.40633010864258,-74.10967254638672,21.0,-9999.0,null,null,null,true
WGRM8,WEST GLACIER                     MT US,RAWS,48.51060104370117,-113.99420166015625,975.4000244140625,-9999.0,null,null,null,true
PFHC1,PACIFIC HOUSE                    CA US CNRFC,utmesnet,38.75611114501953,-120.50028228759766,1048.5,-9999.0,null,null,null,true
C6730,CW6730 Tampa                      FL US,APRSWXNET,27.90782928466797,-82.447998046875,2.0,-9999.0,null,null,null,true
TXWA,Waco, TX,gpsmet,31.577699661254883,-97.11100006103516,128.5758056640625,-9999.0,null,null,null,true
C5400,CW5400 Hayti                      MO US,APRSWXNET,36.233951568603516,-89.74976348876953,80.0,-9999.0,null,null,null,true
C6734,CW6734 Reform                     OH US,APRSWXNET,40.150169372558594,-82.24166870117188,307.0,-9999.0,null,null,null,true
C5402,CW5402 Stavanger                     NO,APRSWXNET,58.939178466796875,5.5921502113342285,30.0,-9999.0,null,null,null,true
C5404,CW5404 Dallas                     OR US,APRSWXNET,44.917999267578125,-123.29582977294922,86.0,-9999.0,null,null,null,true
JUFW1,JUNIPER DUNES                    WA US,RAWS,46.3577995300293,-118.86859893798828,289.6000061035156,-9999.0,null,null,null,true
C6735,CW6735 Des Moines                 IA US,APRSWXNET,41.60866928100586,-93.66316986083984,272.0,-9999.0,null,null,null,true
NCKC2,NEEDLE CREEK                     CO US,RAWS,38.389400482177734,-106.53079986572266,2741.10009765625,-9999.0,null,null,null,true
STORM,Storm Peak Observatory           CO US DRI,utmesnet,40.45000076293945,-106.7300033569336,3209.89990234375,-9999.0,null,null,null,true
B2107,Rio Branco (6),PCDINPE,-9.970000267028809,-67.80000305175781,135.0,-9999.0,null,null,null,true
STP40,Stevens Pass-Schmidt Haus        WA US NWAVAL,utmesnet,47.75,-121.08999633789062,1218.9000244140625,-9999.0,null,null,null,true
AR438,N0RGA-2 Tea                       SD US,APRSWXNET,43.44432830810547,-96.83733367919922,454.79998779296875,-9999.0,null,null,null,true
AS769,KE5QGG Alto                       NM US,APRSWXNET,33.39366912841797,-105.64550018310547,2180.0,-9999.0,null,null,null,true
B2109,Fazenda Borangaba,PCDINPE,-7.550000190734863,-67.5,112.0,-9999.0,null,null,null,true
TXWF,Wichita Falls, TX,gpsmet,33.85390090942383,-98.50599670410156,307.8653869628906,-9999.0,null,null,null,true
LMCO3,LITTLE MCCOY CREEK               OR US,RAWS,42.708099365234375,-118.51000213623047,1548.4000244140625,-9999.0,null,null,null,true
AS764,WA7FFM-3 West Mountain            UT US,APRSWXNET,40.090110778808594,-111.8219985961914,2072.60009765625,-9999.0,null,null,null,true
B2102,Seringal Sao Jose,PCDINPE,-9.319999694824219,-68.69999694824219,146.0,-9999.0,null,null,null,true
AR430,N4JDB-1 Youngtown                 AL US,APRSWXNET,34.43965148925781,-87.38086700439453,212.0,-9999.0,null,null,null,true
AS761,KA0SOD Independence               MO US,APRSWXNET,39.080238342285156,-94.40483093261719,307.79998779296875,-9999.0,null,null,null,true
AS762,W1HSR Waterbury                   CT US,APRSWXNET,41.549171447753906,-72.95999908447266,205.6999969482422,-9999.0,null,null,null,true
AS767,W8KQB Pelkie                      MI US,APRSWXNET,46.865501403808594,-88.6478271484375,274.29998779296875,-9999.0,null,null,null,true
AR436,N0KTA-2 Mulvane                   KS US,APRSWXNET,37.47766876220703,-97.24017333984375,381.0,-9999.0,null,null,null,true
AS768,KF6RAL-6 Great Salt Lake Marina   UT US,APRSWXNET,40.73379898071289,-112.2109375,1282.0,-9999.0,null,null,null,true
B2103,Seringal Guarany,PCDINPE,-9.350000381469727,-69.4000015258789,184.0,-9999.0,null,null,null,true
AR437,N0OHO-1 Sioux Center              IA US,APRSWXNET,43.08367156982422,-96.16699981689453,445.6000061035156,-9999.0,null,null,null,true
B2106,Fazenda Santo Afonso,PCDINPE,-10.09000015258789,-67.9000015258789,134.0,-9999.0,null,null,null,true
AS765,N2XD Lugoff                       SC US,APRSWXNET,34.222999572753906,-80.7125015258789,93.0,-9999.0,null,null,null,true
B2105,Assis Brasil,PCDINPE,-10.9399995803833,-69.5,241.0,-9999.0,null,null,null,true
AS766,AG9D Montgomery                   IL US,APRSWXNET,41.71866989135742,-88.34217071533203,198.0,-9999.0,null,null,null,true
C6706,CW6706 Natural Bridge Caverns     TX US,APRSWXNET,29.692060470581055,-98.34281158447266,310.8999938964844,-9999.0,null,null,null,true
C6701,CW6701 St Francis                 KS US,APRSWXNET,39.76750183105469,-101.80216979980469,1021.0999755859375,-9999.0,null,null,null,true
C6700,CW6700 Graham                     WA US,APRSWXNET,47.029170989990234,-122.239501953125,265.0,-9999.0,null,null,null,true
AS716,K7WIZ Weston                      WY US,APRSWXNET,44.98868942260742,-105.20060729980469,1175.0,-9999.0,null,null,null,true
MN001,Twin Lakes I-35 Mile Post 1,mndotsub,43.508331298828125,-93.35405731201172,371.1000061035156,-9999.0,null,null,null,true
AS717,WX4ZZ Dawsonville                 GA US,APRSWXNET,34.417999267578125,-84.11416625976562,428.0,-9999.0,null,null,null,true
AS714,K6TZ-10 Santa Barbra              CA US,APRSWXNET,34.405670166015625,-119.71517181396484,143.0,-9999.0,null,null,null,true
MN004,Rush City I-35 Mile Post 157,mndotsub,45.642921447753906,-92.99275207519531,281.20001220703125,-9999.0,null,null,null,true
MN003,Little Chicago I-35 Mile Post 70,mndotsub,44.47850036621094,-93.29242706298828,304.6000061035156,-9999.0,null,null,null,true
RDWI4,De Witt (US 30/US 61),iadotroad,41.82619857788086,-90.57050323486328,240.60000610351562,-9999.0,null,null,null,true
AS715,KJ4P Dawsonville                  GA US,APRSWXNET,34.386329650878906,-84.0711669921875,334.0,-9999.0,null,null,null,true
MN006,Beaver Creek I-90 Mile Post 4,mndotsub,43.60831832885742,-96.37793731689453,442.20001220703125,-9999.0,null,null,null,true
MN005,Rutledge I-35 Mile Post 198,mndotsub,46.21257019042969,-92.83856201171875,325.79998779296875,-9999.0,null,null,null,true
MN008,I-90 Mile Post 67,mndotsub,43.63869094848633,-95.11853790283203,459.70001220703125,-9999.0,null,null,null,true
AS719,AE7RS Montpelier                  ID US,APRSWXNET,42.31793975830078,-111.2972183227539,1822.0,-9999.0,null,null,null,true
MN007,I-90 Mile Post 35,mndotsub,43.6373405456543,-95.76991271972656,515.4000244140625,-9999.0,null,null,null,true
MN009,Blue Earth I-90 Mile Post 119,mndotsub,43.66305160522461,-94.1224365234375,330.3999938964844,-9999.0,null,null,null,true
AS712,KC7GR Kent                        WA US,APRSWXNET,47.35266876220703,-122.17117309570312,126.5,-9999.0,null,null,null,true
AS710,F2FT Cassis                          FR,APRSWXNET,43.2215690612793,5.534160137176514,95.0,-9999.0,null,null,null,true
SETC1,SECRET TOWN                      CA US,RAWS,39.18360137939453,-120.88469696044922,861.4000244140625,-9999.0,null,null,null,true
MCD5,McDill AFB, FL,gpsmet,27.84980010986328,-82.53199768066406,8.826499938964844,-9999.0,null,null,null,true
STOM4,STONINGTON                       MI US,RAWS,45.90169906616211,-86.91829681396484,199.0,-9999.0,null,null,null,true
C6714,CW6714 Dessau                        DE,APRSWXNET,51.79867172241211,12.245829582214355,68.0,-9999.0,null,null,null,true
ANIC1,ANACAPA ISLAND                   CA US,RAWS,34.01580047607422,-119.35970306396484,84.4000015258789,-9999.0,null,null,null,true
AS703,KC0D-6 Franktown                  CO US,APRSWXNET,39.30216979980469,-104.68866729736328,2072.639892578125,-9999.0,null,null,null,true
LFPBO,LAKE FOREST PARK TOWNE CENTER    WA US WAAQ,utmesnet,47.75,-122.27999877929688,11.899999618530273,-9999.0,null,null,null,true
AS704,N2ZUL Medford                     NY US,APRSWXNET,40.82958984375,-72.97535705566406,31.0,-9999.0,null,null,null,true
AS707,VA2DG St-Jean-sur-Richelieu       PQ CA,APRSWXNET,45.348670959472656,-73.3028335571289,48.0,-9999.0,null,null,null,true
RROO3,RAILROAD OVERPASS                OR US SNOTEL,utmesnet,43.65999984741211,-122.20999908447266,838.2000122070312,-9999.0,null,null,null,true
AS701,W4MLN-3 West Jefferson            NC US,APRSWXNET,36.410831451416016,-81.49617004394531,883.0,-9999.0,null,null,null,true
AS702,KE7GDS Tonopah                    NV US,APRSWXNET,38.085670471191406,-117.2518310546875,1783.0,-9999.0,null,null,null,true
RHRS2,MT. RUSHMORE                     SD US,RAWS,43.876399993896484,-103.4574966430664,1645.9000244140625,-9999.0,null,null,null,true
MTSC2,MONTROSE 11ENE                   CO US CBRFC,utmesnet,38.54389190673828,-107.69277954101562,2514.60009765625,-9999.0,null,null,null,true
AS700,W4MLN-2 West Jefferson            NC US,APRSWXNET,36.36471939086914,-81.50861358642578,1005.0,-9999.0,null,null,null,true
COPW1,CORRAL PASS                      WA US SNOTEL,utmesnet,47.02000045776367,-121.47000122070312,1828.800048828125,-9999.0,null,null,null,true
CRZA3,CARRIZO CK - SHOW LOW            AZ US CBRFC,utmesnet,33.9858283996582,-110.28028106689453,1447.800048828125,-9999.0,null,null,null,true
AS736,KB8TUY Ravenna                    OH US,APRSWXNET,41.16215896606445,-81.27758026123047,343.0,-9999.0,null,null,null,true
AR406,N3ZLL-2 Charlestown               MD US,APRSWXNET,39.568328857421875,-75.98783111572266,10.0,-9999.0,null,null,null,true
TWALK,Mt Walker                        WA US WA DOT,utmesnet,47.75469970703125,-122.89320373535156,143.0,-9999.0,null,null,null,true
AR409,KQ3F Harrisburg                   PA US,APRSWXNET,40.33150100708008,-76.7281723022461,152.0,-9999.0,null,null,null,true
MISA2,Mississippi                            Fort Greely,,63.88880157470703,-145.8695068359375,473.0,-9999.0,null,null,null,true
AS730,N8WJE Madison                     AL US,APRSWXNET,34.76082992553711,-86.7770004272461,214.89999389648438,-9999.0,null,null,null,true
AR400,KM5HG Claremore                   OK US,APRSWXNET,36.25933074951172,-95.70333099365234,198.0,-9999.0,null,null,null,true
AS731,WB0VHW-8 Warwick                  ND US,APRSWXNET,47.981170654296875,-98.72432708740234,444.0,-9999.0,null,null,null,true
AS734,W3AHR-2 Dowingtown                PA US,APRSWXNET,40.029998779296875,-75.67466735839844,228.0,-9999.0,null,null,null,true
AS732,W7MFA Henderson                   NV US,APRSWXNET,35.97325134277344,-115.08023071289062,806.0,-9999.0,null,null,null,true
JPHN2,Jackpot 1E                       NV US LKNWFO,utmesnet,41.99330139160156,-114.66120147705078,1613.9000244140625,-9999.0,null,null,null,true
TWRN5,TOWER                            NM US,RAWS,35.77920150756836,-106.2656021118164,1981.199951171875,-9999.0,null,null,null,true
AS733,AC7NM-1 Renton                    WA US,APRSWXNET,47.50366973876953,-122.14083099365234,170.0,-9999.0,null,null,null,true
AR402,KN4CI-1 Moulton                   AL US,APRSWXNET,34.50688934326172,-87.24147033691406,199.0,-9999.0,null,null,null,true
SPCC1,SPRATT CREEK                     CA US SNOTEL,utmesnet,38.66999816894531,-119.81999969482422,1889.800048828125,-9999.0,null,null,null,true
PLO5,Point Loma, CA,ddmet,32.665401458740234,-117.24299621582031,12.71399974822998,-9999.0,null,null,null,true
DVOC1,DEVORE                           CA US,RAWS,34.221099853515625,-117.40440368652344,627.0,-9999.0,null,null,null,true
AS727,N3EOY-3 Franklin Center           PA US,APRSWXNET,41.919498443603516,-80.22367095947266,370.0,-9999.0,null,null,null,true
AS728,KG6QPT Pinecrest                  CA US,APRSWXNET,38.19483184814453,-120.0165023803711,1630.0,-9999.0,null,null,null,true
AS725,AA6AV-10 Napa                     CA US,APRSWXNET,38.32929992675781,-122.31884002685547,24.0,-9999.0,null,null,null,true
TML,TOMS HILL                        UT US AVALANCHE,utmesnet,40.658599853515625,-111.63600158691406,2744.10009765625,-9999.0,null,null,null,true
AS726,OE6CUD Graz                          AT,APRSWXNET,47.0369987487793,15.40132999420166,330.0,-9999.0,null,null,null,true
MLKI1,MILL CREEK SUMMIT                ID US SNOTEL,utmesnet,44.470001220703125,-114.48999786376953,2682.199951171875,-9999.0,null,null,null,true
AS720,KI4ZBO Lake City                  FL US,APRSWXNET,30.149429321289062,-82.7838134765625,36.0,-9999.0,null,null,null,true
AS721,K5HAL-2 Landenberg                PA US,APRSWXNET,39.73332977294922,-75.79633331298828,127.0,-9999.0,null,null,null,true
AS722,F6CNB-5 Paris                        FR,APRSWXNET,48.692169189453125,2.1459999084472656,156.0,-9999.0,null,null,null,true
CLN,ALTA - COLLINS                   UT US AVALANCHE,utmesnet,40.57630157470703,-111.63829803466797,2945.0,-9999.0,null,null,null,true
SECO3,SEINE CREEK                      OR US SNOTEL,utmesnet,45.529998779296875,-123.30000305175781,609.5999755859375,-9999.0,null,null,null,true
MN040,Caledonia MN-44 Mile Post 60,mndotsub,43.719329833984375,-91.43675231933594,281.8999938964844,-9999.0,null,null,null,true
NE029,Cedar Rapids on HWY 56 @ MP 19,nedormet,41.552730560302734,-98.1720962524414,578.781982421875,-9999.0,null,null,null,true
MN042,Cannon Falls US-52 Mile Post 90,mndotsub,44.40924835205078,-92.85846710205078,369.8999938964844,-9999.0,null,null,null,true
MN041,Squaw Lake MN-46 Mile Post 25,mndotsub,47.60356903076172,-94.12674713134766,408.79998779296875,-9999.0,null,null,null,true
POSC1,POISON RIDGE NEAR BASS LAKE 6NNE CA US CNRFC,utmesnet,37.40306091308594,-119.5199966430664,2103.10009765625,-9999.0,null,null,null,true
MN044,Mahnomen US-59 Mile Post 296,mndotsub,47.274169921875,-95.93363189697266,373.3999938964844,-9999.0,null,null,null,true
MN043,Georgeville MN-55 Mile Post 98,mndotsub,45.4323616027832,-94.932373046875,380.70001220703125,-9999.0,null,null,null,true
NE035,Lisco on Hwy 26 @ MP 81,nedorroad,41.564178466796875,-102.75340270996094,1083.595947265625,-9999.0,null,null,null,true
MN045,Madelia US-60 Mile Post 86,mndotsub,44.0755615234375,-94.36824798583984,303.29998779296875,-9999.0,null,null,null,true
NE034,HWY 29 & Cut Across Road @ MP 34,nedorroad,42.256439208984375,-103.78160095214844,1460.22900390625,-9999.0,null,null,null,true
MN048,Grand Portage MN-61 Mile Post 146,mndotsub,47.97642135620117,-89.68496704101562,301.70001220703125,-9999.0,null,null,null,true
NE033,Flaherty's on HWY 71 @ MP 102.95,nedorroad,42.322410583496094,-103.4447021484375,1393.6309814453125,-9999.0,null,null,null,true
BHRI3,BURNS HARBOR                           NWS-GLOS,HADS,41.64670181274414,-87.14689636230469,175.86959838867188,-9999.0,null,null,null,true
MN047,Red Wing US-61 Mile Post 101,mndotsub,44.60102081298828,-92.69779205322266,316.3999938964844,-9999.0,null,null,null,true
NE039,Omaha @ I-680 & I-80 Interchange,nedorroad,41.223079681396484,-96.0813980102539,360.1080017089844,-9999.0,null,null,null,true
BFLC1,BIG FLAT NEAR TRINITY CENTER 13W CA US CNRFC,utmesnet,41.084999084472656,-122.94332885742188,1554.5,-9999.0,null,null,null,true
MN049,Chamberlain MN-64 Mile Post 42,mndotsub,46.9117317199707,-94.7229232788086,446.79998779296875,-9999.0,null,null,null,true
NE038,Valley  NE @ HWY 275 & UPRR,nedorroad,41.29214096069336,-96.29540252685547,341.510986328125,-9999.0,null,null,null,true
NE037,Gretna NE @ HWY 31 and I-80 exit 431,nedorroad,41.09333038330078,-96.25409698486328,388.12701416015625,-9999.0,null,null,null,true
NE036,Berea on HWY 27 @ MP 107,nedorroad,41.23643112182617,-102.34190368652344,1156.01904296875,-9999.0,null,null,null,true
TS607,NATIONAL KEY DEER NWR            FL US,RAWS,24.809999465942383,-81.3499984741211,3.0,-9999.0,null,null,null,true
BMPW1,BUMPING RIDGE                    WA US SNOTEL,utmesnet,46.810001373291016,-121.33000183105469,1402.0999755859375,-9999.0,null,null,null,true
WNFL1,Winnfield, LA,ddmet,31.897199630737305,-92.78199768066406,92.17179870605469,-9999.0,null,null,null,true
CTOC1,CORRALITOS                       CA US,RAWS,36.9911003112793,-121.79779815673828,137.1999969482422,-9999.0,null,null,null,true
LTHM7,Lathrop, MO,ddmet,39.57600021362305,-94.16999816894531,293.206787109375,-9999.0,null,null,null,true
NE031,Gordon on HWY 20 @ MP 112,nedorroad,42.80004119873047,-102.07859802246094,1112.9530029296875,-9999.0,null,null,null,true
ELSI,ELSINORE-RICHFIELD CANAL         UT US REC,utmesnet,38.65999984741211,-112.16999816894531,1627.9000244140625,-9999.0,null,null,null,true
NE030,Newport on HWY 20 @ MP 273,nedorroad,42.593650817871094,-99.28469848632812,673.85302734375,-9999.0,null,null,null,true
PLS1,Polson, MT,ddmet,47.66379928588867,-114.11399841308594,989.3311767578125,-9999.0,null,null,null,true
ICYU1,INDIAN CANYON                    UT US SNOTEL,utmesnet,39.88999938964844,-110.75,2773.699951171875,-9999.0,null,null,null,true
NP016,Robins Reef, NJ,nosports,40.65700149536133,-74.06500244140625,0.0,-9999.0,null,null,null,true
DRSU1,DONKEY RESERVOIR                 UT US SNOTEL,utmesnet,38.209999084472656,-111.4800033569336,2987.0,-9999.0,null,null,null,true
GRPN2,GRANITE PEAK                     NV US SNOTEL,utmesnet,41.66999816894531,-117.56999969482422,2377.39990234375,-9999.0,null,null,null,true
NE019,Clearwater on HWY 275 @ MP 32.77,nedormet,42.16994857788086,-98.15850067138672,540.676025390625,-9999.0,null,null,null,true
NE018,Madison on HWY 81 @ MP 142.88,nedormet,41.83256912231445,-97.44210052490234,477.79901123046875,-9999.0,null,null,null,true
MN031,Morton MN-19 Mile Post 78,mndotsub,44.544708251953125,-94.99542236328125,256.1000061035156,-9999.0,null,null,null,true
MN030,Hendricks MN-19 Mile Post 2,mndotsub,44.45888900756836,-96.43522644042969,551.0999755859375,-9999.0,null,null,null,true
MN033,Hanley Falls MN-23 Mile Post 94,mndotsub,44.691619873046875,-95.614013671875,325.70001220703125,-9999.0,null,null,null,true
